,funds,stock_count,total_assets
308,9114.44,90,11211.44
309,7903.1,142,11210.990000000002
310,5614.715,241,11185.43
311,4948.005,270,11155.305
312,5929.91,227,11113.455
313,7368.514999999999,164,11113.455
314,6552.664999999999,199,11191.355
315,4988.464999999999,265,11268.965
316,4175.1849999999995,299,11327.265
317,3516.9049999999997,327,11204.675
318,2910.0649999999996,353,11149.085
319,4677.824999999999,277,11120.844999999998
320,3688.6099999999988,320,11050.21
321,4930.609999999999,266,11048.609999999999
322,3486.964999999999,329,11025.999999999998
323,5356.564999999999,247,10988.164999999999
324,6236.0149999999985,208,10926.414999999999
325,4748.0149999999985,272,11072.015
326,5547.524999999999,238,11144.094999999998
327,4997.444999999999,262,11002.485
328,3577.424999999999,325,10902.925
329,5534.0549999999985,238,10886.675
330,6064.934999999999,214,10798.614999999998
331,5441.434999999999,243,10665.934999999998
332,4761.529999999999,272,11138.57
333,6073.954999999999,215,11024.329999999998
334,7429.274999999999,153,10773.855
335,5588.754999999999,241,10629.269999999999
336,6699.634999999999,188,10640.115
337,7759.159999999999,137,10605.335
338,8492.48,101,10549.849999999999
339,6104.51,218,10553.89
340,7426.110000000001,154,10606.210000000001
341,6620.110000000001,194,10529.210000000001
342,5391.89,256,10463.25
343,6001.8150000000005,225,10428.689999999999
344,4313.145,312,10369.065
345,3527.5450000000005,352,10440.825
346,2871.6700000000005,385,10523.545
347,3896.6900000000005,332,10317.57
348,5279.795,263,10551.630000000001
349,4223.84,314,10725.21
350,5352.715,259,10668.689999999999
351,6236.015,215,10552.14
352,4596.35,298,10483.34
353,3277.7900000000004,365,10460.99
354,2925.7100000000005,383,10417.19
355,2557.3950000000004,402,10350.165
356,1969.6950000000004,432,10432.574999999999
357,1598.4350000000004,451,10410.974999999999
358,1406.0350000000003,461,10275.675000000001
359,3171.5150000000003,369,10252.625
360,2657.03,396,10202.81
361,2106.03,425,10181.03
362,1699.3650000000002,446,10336.155
363,3991.3950000000004,329,10436.505000000001
364,3497.6450000000004,354,10489.145
365,4437.41,307,10575.875
366,3435.66,357,10588.154999999999
367,2498.95,404,10550.67
368,4155.01,320,10463.810000000001
369,3475.3100000000004,355,10369.41
370,5371.66,258,10415.56
371,6012.62,226,10539.400000000001
372,4534.82,298,10651.27
373,5913.26,235,11055.060000000001
374,6919.91,190,11170.21
375,6033.71,230,11129.36
376,7112.21,180,10994.81
377,5864.92,238,10983.11
378,7245.72,174,10999.77
379,5545.32,254,10944.09
380,4983.855,281,10827.25
381,5721.054999999999,243,10435.255
382,4991.074999999999,281,10389.085
383,6579.694999999999,198,10369.414999999999
384,5123.044999999998,276,10277.344999999998
385,5832.124999999998,238,10273.204999999998
386,4915.2249999999985,291,9949.524999999998
387,3914.8749999999986,356,9393.714999999998
388,3106.6449999999986,414,8875.734999999999
389,2361.5649999999987,470,8614.914999999997
390,3049.7699999999986,417,8464.515
391,2616.1199999999985,452,8216.4
392,1855.3799999999985,514,8162.159999999998
393,2598.6649999999986,453,8118.469999999999
394,1874.3049999999985,509,8458.219999999998
395,2960.3899999999985,432,9053.75
396,2103.2399999999984,494,8932.789999999997
397,1704.0549999999985,523,8903.149999999998
398,3587.8049999999985,386,8895.304999999998
399,5139.004999999998,274,8933.904999999999
400,5576.879999999998,243,9009.254999999997
401,4677.239999999998,306,9046.919999999998
402,4124.024999999998,345,9017.849999999999
403,4767.524999999998,300,9057.524999999998
404,5682.399999999998,235,8990.024999999998
405,6028.959999999998,211,9075.8
406,4377.064999999999,320,9226.664999999997
407,5495.944999999999,248,9349.864999999998
408,6064.079999999999,211,9303.984999999999
409,4287.329999999999,326,9324.029999999999
410,5710.114999999999,235,9384.34
411,4406.0149999999985,319,9358.489999999998
412,3695.0849999999987,365,9336.159999999998
413,3051.6849999999986,405,9566.109999999999
414,2245.0249999999987,458,9215.784999999998
415,1644.2299999999987,497,9300.515
416,1178.6299999999987,527,9357.669999999998
417,1025.1299999999987,537,9268.08
418,750.0099999999987,556,8800.89
419,2403.779999999999,438,8542.349999999999
420,3274.9399999999987,380,8982.539999999997
421,4216.719999999998,318,9047.14
422,4910.629999999998,272,9013.749999999998
423,6116.119999999998,194,9114.389999999998
424,6838.369999999998,149,9229.819999999998
425,7190.919999999998,127,9226.094999999998
426,7559.839999999998,104,9227.999999999998
427,6357.1399999999985,180,9205.64
428,6989.1399999999985,140,9201.14
429,7421.004999999998,113,9228.439999999999
430,5438.244999999999,237,9227.874999999998
431,4774.014999999999,279,9186.4
432,3823.6349999999993,340,9120.835
433,5127.3949999999995,254,8978.035
434,3607.4599999999996,361,8735.465
435,5012.764999999999,262,8731.855
436,3882.669999999999,341,8760.675
437,5216.469999999999,246,8670.31
438,4643.169999999999,285,8832.669999999998
439,4141.2699999999995,320,8730.07
440,5284.929999999999,236,8498.07
441,6037.7699999999995,177,8296.289999999999
442,4922.73,269,8183.009999999999
443,5429.169999999999,225,8018.919999999999
444,6161.48,158,7888.42
445,6566.37,120,7844.97
446,4617.42,303,7844.369999999999
447,5303.175,240,7915.575000000001
448,5975.775000000001,180,7993.575000000001
449,4765.735000000001,284,8070.075000000001
450,4233.555,328,8200.715
451,3254.9550000000004,412,8054.754999999999
452,2503.8800000000006,477,8015.615
453,2112.370000000001,511,7996.535000000001
454,3004.8000000000006,434,8034.860000000001
455,2248.2000000000007,499,8056.560000000001
456,3282.2000000000007,411,8111.450000000001
457,4634.18,295,8072.405000000001
458,5362.18,231,7989.805
459,5855.820000000001,188,8014.060000000001
460,4759.200000000001,286,7959.540000000001
461,3848.0300000000007,372,7789.370000000001
462,2728.6700000000005,478,7776.35
463,1945.0150000000006,551,7860.0
464,3307.7050000000004,425,7904.08
465,3889.0150000000003,371,7882.83
466,4398.465,325,7997.84
467,3594.3900000000003,396,8079.09
468,4477.59,316,7966.23
469,4822.775000000001,285,7996.25
470,5136.120000000001,256,7902.200000000001
471,4301.4400000000005,333,7911.16
472,3676.2000000000007,391,7891.180000000001
473,3167.4000000000005,439,7820.8
474,4315.51,332,7877.870000000001
475,5024.37,265,7828.07
476,5771.01,193,7772.42
477,4997.64,271,7684.605
478,5272.740000000001,243,7660.215
479,4001.9250000000006,376,7594.6050000000005
480,5022.170000000001,269,7587.085000000001
481,5563.410000000001,213,7622.055
482,4258.015,346,7654.005000000001
483,3252.2200000000003,449,7636.705000000001
484,4048.8500000000004,367,7614.255
485,5058.17,263,7610.585
486,3743.7300000000005,399,7600.0650000000005
487,4188.55,353,7602.0599999999995
488,3631.375,410,7639.125
489,2739.5550000000003,496,7883.075
490,2453.4900000000002,523,7994.675000000001
491,3433.17,427,7790.705
492,4286.825,344,7824.865
493,5019.065,272,7785.304999999999
494,5354.815,238,7705.065
495,4300.865,345,7699.115
496,3415.5049999999997,438,7585.264999999999
497,2682.7799999999997,517,7477.954999999999
498,3888.5299999999997,387,7477.955
499,2929.6499999999996,491,7456.669999999999
500,3814.575,396,7503.3150000000005
501,3085.77,473,7562.715
502,4069.05,371,7645.49
503,3243.13,460,7511.93
504,3745.33,406,7521.13
505,4292.555,347,7510.9800000000005
506,4842.165,286,7419.025
507,4148.395,363,7419.025000000001
508,3527.1450000000004,433,7370.02
509,3017.3250000000007,491,7333.215
510,2401.9250000000006,559,7460.875000000002
511,3493.9250000000006,439,7488.825000000001
512,4685.375,309,7517.36
513,3726.12,416,7455.5599999999995
514,2660.58,534,7482.6
515,3534.0649999999996,437,7469.249999999999
516,3069.1849999999995,489,7440.845
517,2157.3049999999994,591,7440.844999999999
518,1833.4849999999992,627,7473.35
519,1294.684999999999,687,7463.945
520,2970.784999999999,502,7518.904999999998
521,2521.284999999999,552,7483.764999999999
522,1861.044999999999,624,7583.124999999999
523,1313.244999999999,684,7558.164999999998
524,1038.744999999999,714,7571.8449999999975
525,901.194999999999,729,7586.124999999999
526,755.514999999999,745,7538.74
527,2723.414999999999,525,7419.539999999999
528,2031.944999999999,603,7377.539999999999
529,2805.374999999999,516,7392.615
530,2511.5099999999993,549,7400.354999999999
531,3976.879999999999,386,7447.019999999999
532,4696.039999999999,308,7535.799999999999
533,4122.539999999999,370,7545.039999999999
534,2922.659999999999,502,7485.839999999999
535,2370.6099999999988,563,7465.759999999999
536,1735.7099999999987,633,7477.019999999999
537,1405.4099999999987,669,7543.485
538,2498.4249999999984,550,7550.174999999997
539,3923.6499999999987,395,7555.674999999999
540,3424.6899999999987,449,7573.449999999999
541,2852.739999999999,511,7566.714999999999
542,4176.025,370,7648.475
543,5078.61,273,7618.875
544,4309.92,354,7669.379999999999
545,4719.0,312,7757.88
546,5058.15,277,7742.279999999999
547,5391.875,242,7699.345
548,4365.21,349,7713.865
549,5110.110000000001,271,7698.160000000001
550,4071.710000000001,381,7668.35
551,3491.9100000000008,446,7470.230000000001
552,3031.4500000000007,498,7441.240000000001
553,3758.9450000000006,415,7396.420000000001
554,3291.2200000000007,468,7421.32
555,4225.35,359,7301.9800000000005
556,3345.8100000000004,466,7176.33
557,4280.485000000001,357,7341.76
558,3376.835000000001,463,7323.91
559,4565.015000000001,325,7363.265000000001
560,5085.955000000001,264,7340.515000000001
561,4123.455000000001,374,7395.955000000001
562,3477.710000000001,445,7524.985000000001
563,4560.360000000001,327,7560.585000000001
564,4051.3350000000005,382,7586.745
565,3538.6550000000007,438,7548.545000000001
