,funds,stock_count,total_assets
365,4237.280000000001,503,9159.135000000002
366,3815.665000000001,546,9169.195
367,4546.785000000001,472,9210.145
368,5553.755000000001,371,9252.625000000002
369,6024.930000000001,324,9273.03
370,5198.780000000002,406,9289.230000000001
371,4530.120000000002,473,9250.660000000002
372,3964.1100000000015,530,9227.010000000002
373,5412.660000000002,385,9258.810000000001
374,6218.6100000000015,304,9243.410000000002
375,6981.680000000001,227,9231.250000000002
376,7478.420000000001,176,9192.660000000002
377,5744.120000000001,356,9174.18
378,4954.790000000001,439,9129.68
379,5946.165000000001,336,9180.165
380,6868.245000000001,240,9173.445000000002
381,7216.365000000001,204,9189.045
382,7757.985000000001,150,9262.485
383,8113.845,114,9240.735
384,8239.685,101,9217.365
385,5815.445,353,9211.305
386,6812.285,249,9198.95
387,5551.6849999999995,381,9190.235
388,5952.155,339,9184.52
389,4494.065,492,9182.825
390,5638.264999999999,372,9185.285
391,6058.464999999999,328,9190.865
392,4245.865,518,9187.585
393,3701.64,573,9371.475
394,4700.5599999999995,469,9205.305
395,5205.384999999999,416,9167.785
396,3929.034999999999,550,9167.785
397,5042.289999999999,433,9162.285
398,3696.8399999999992,575,9144.965
399,4715.48,468,9170.84
400,5189.719999999999,416,8983.64
401,6145.044999999999,313,9048.119999999999
402,4699.859999999999,470,9026.21
403,4080.719999999999,538,8979.21
404,5186.249999999999,409,8691.38
405,3791.849999999999,577,8580.949999999999
406,2873.724999999999,690,8479.974999999999
407,4367.034999999999,508,8535.175
408,5079.999999999999,421,8530.095
409,5899.614999999999,320,8496.414999999999
410,4467.939999999999,509,8323.614999999998
411,5218.809999999999,406,8178.549999999999
412,6068.999999999998,288,8144.039999999998
413,4980.124999999998,443,8092.199999999999
414,4281.204999999998,544,8045.684999999998
415,4738.814999999998,477,7996.724999999998
416,5371.904999999998,383,7951.409999999998
417,5881.104999999998,307,7938.004999999997
418,6148.704999999998,267,7934.934999999998
419,5108.3049999999985,437,7782.744999999998
420,5706.734999999999,334,7647.274999999999
421,4992.359999999999,461,7585.484999999999
422,4470.659999999999,555,7550.91
423,3194.159999999999,777,7661.909999999999
