date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2018-06-27,5.99,6.04,5.82,5.81,247617.58,-0.16,-2.68,6.154,6.281,6.292,264156.19,275595.1,248347.88
2018-06-26,6.11,6.18,5.98,5.85,311071.25,-0.26,-4.17,6.248,6.359,6.306,269841.56,274508.8,245121.85
2018-06-25,6.48,6.48,6.24,6.23,204495.88,-0.19,-2.96,6.274,6.41,6.309,276987.69,266244.18,233892.72
2018-06-22,6.25,6.49,6.43,6.09,272429.72,0.13,2.06,6.33,6.428,6.298,286092.09,274546.22,229556.36
2018-06-21,6.29,6.49,6.3,6.25,285166.5,0.01,0.16,6.366,6.425,6.28,290302.2,276300.49,225260.34
2018-06-20,6.15,6.33,6.29,6.06,276044.47,0.18,2.95,6.408,6.428,6.271,287034.01,264918.51,217781.17
2018-06-19,6.42,6.47,6.11,6.0,346801.88,-0.41,-6.29,6.47,6.432,6.27,279176.03,252666.0,211091.31
2018-06-15,6.56,6.63,6.52,6.47,250017.88,-0.09,-1.36,6.546,6.451,6.278,255500.66,244050.14,201995.34
2018-06-14,6.46,6.66,6.61,6.39,293480.25,0.1,1.54,6.526,6.417,6.264,263000.35,244830.0,196161.38
2018-06-13,6.57,6.73,6.51,6.47,268825.56,-0.09,-1.36,6.484,6.362,6.242,262298.79,232401.47,190683.47
2018-06-12,6.53,6.6,6.6,6.46,236754.56,0.11,1.7,6.448,6.302,6.228,242803.01,221100.67,183598.25
2018-06-11,6.42,6.55,6.49,6.38,228425.06,0.07,1.09,6.394,6.252,6.214,226155.96,215734.9,178950.21
2018-06-08,6.38,6.47,6.42,6.36,287516.34,0.02,0.31,6.356,6.207,6.204,232599.62,201541.27,175496.32
2018-06-07,6.41,6.48,6.4,6.39,289972.44,0.07,1.11,6.308,6.168,6.197,226659.65,184566.49,173581.99
2018-06-06,6.31,6.37,6.33,6.28,171346.64,0.0,0.0,6.24,6.134,6.195,202504.14,174220.19,166835.61
2018-06-05,6.32,6.34,6.33,6.25,153519.34,0.03,0.48,6.156,6.114,6.192,199398.32,170643.84,165678.66
2018-06-04,6.2,6.35,6.3,6.18,260643.34,0.12,1.94,6.11,6.108,6.193,205313.83,169516.62,167055.0
2018-06-01,6.03,6.2,6.18,6.03,257816.48,0.12,1.98,6.058,6.105,6.194,170482.92,159940.53,164053.22
2018-05-31,5.99,6.06,6.06,5.96,169194.91,0.15,2.54,6.028,6.11,6.2,142473.33,147492.76,160607.09
2018-05-30,6.0,6.02,5.91,5.88,155817.55,-0.19,-3.12,6.028,6.121,6.215,145936.23,148965.48,161922.16
2018-05-29,6.05,6.13,6.1,5.96,183096.88,0.06,0.99,6.072,6.154,6.239,141889.35,146095.84,168079.41
2018-05-28,6.03,6.08,6.04,6.02,86488.76,0.01,0.17,6.106,6.175,6.248,133719.42,142165.53,165145.33
2018-05-25,6.06,6.11,6.03,6.03,117768.55,-0.03,-0.49,6.152,6.2,6.258,149398.15,149451.38,167985.91
2018-05-24,6.16,6.16,6.06,5.99,186509.41,-0.07,-1.14,6.192,6.226,6.275,152512.18,162597.5,171133.12
2018-05-23,6.27,6.27,6.13,6.13,135583.16,-0.14,-2.23,6.214,6.255,6.292,151994.72,159451.03,185425.81
2018-05-22,6.27,6.29,6.27,6.2,142247.2,0.0,0.0,6.236,6.27,6.298,150302.33,160713.48,189171.15
2018-05-21,6.28,6.33,6.27,6.26,164882.44,0.04,0.64,6.244,6.277,6.292,150611.65,164593.38,193808.21
2018-05-18,6.16,6.24,6.23,6.14,133338.69,0.06,0.97,6.248,6.283,6.296,149504.6,168165.9,203035.8
2018-05-17,6.25,6.26,6.17,6.15,183922.12,-0.07,-1.12,6.26,6.289,6.294,172682.82,173721.43,212488.93
