date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2018-06-20,104.0,109.8,107.96,103.5,14680.54,3.54,3.39,113.962,122.782,132.998,13999.21,11824.84,10998.84
2018-06-19,111.0,114.4,104.42,103.82,19775.6,-10.93,-9.48,117.622,125.874,135.35,12844.74,11263.31,11307.88
2018-06-15,120.11,121.95,115.35,113.9,13960.0,-5.73,-4.73,121.836,129.007,137.732,11711.46,9891.4,10833.94
2018-06-14,119.0,123.88,121.08,119.0,8996.9,0.08,0.07,125.198,130.986,139.499,11623.15,9449.29,10632.31
2018-06-13,125.0,126.0,121.0,120.99,12583.0,-5.26,-4.17,128.29,132.78,141.015,10961.9,9450.36,10943.6
2018-06-12,125.6,126.99,126.26,123.01,8908.22,0.77,0.61,131.602,134.393,142.72,9650.47,9926.99,11818.44
2018-06-11,132.13,132.13,125.49,125.13,14109.16,-6.37,-4.83,134.126,136.364,143.707,9681.87,9871.9,11757.42
2018-06-08,136.1,136.1,132.16,130.5,13518.48,-4.38,-3.21,136.178,138.605,144.661,8071.35,9295.2,11709.53
2018-06-07,137.56,138.7,136.54,136.2,5690.64,-1.02,-0.74,136.774,140.261,145.492,7275.42,9099.93,11553.71
2018-06-06,139.0,139.27,137.56,137.24,6025.83,-1.32,-0.95,137.27,141.833,146.262,7938.82,9531.95,11691.23
2018-06-05,136.5,139.99,138.88,135.01,9065.23,3.13,2.31,137.184,143.213,146.934,10203.51,10172.84,11842.73
2018-06-04,135.86,136.88,135.75,135.0,6056.58,0.61,0.45,138.602,144.825,147.534,10061.94,11352.45,12029.72
2018-06-01,138.98,138.98,135.14,134.88,9538.81,-3.88,-2.79,141.032,146.456,148.241,10519.05,11776.49,12279.41
2018-05-31,137.36,139.49,139.02,136.88,9007.65,1.89,1.38,143.748,148.011,148.85,10924.45,11815.33,12272.32
2018-05-30,142.9,142.9,137.13,135.99,17349.3,-8.84,-6.06,146.396,149.25,149.249,11125.07,12436.84,12533.62
2018-05-29,149.44,150.0,145.97,145.6,8357.36,-1.93,-1.3,149.242,151.046,149.892,10142.16,13709.88,12101.72
2018-05-28,148.72,149.72,147.9,145.6,8342.11,-0.82,-0.55,151.048,151.05,150.093,12642.96,13642.94,12292.4
2018-05-25,151.0,152.26,148.72,148.0,11565.81,-3.54,-2.33,151.88,150.717,150.253,13033.92,14123.86,12782.38
2018-05-24,151.36,155.55,152.26,151.08,10010.77,0.9,0.59,152.274,150.723,150.763,12706.21,14007.48,12834.53
2018-05-23,153.78,154.05,151.36,151.33,12434.74,-3.64,-2.35,152.104,150.69,151.008,13748.62,13850.51,12919.9
2018-05-22,153.5,157.0,155.0,153.5,20861.35,2.94,1.93,152.85,150.654,151.135,17277.6,13512.62,12901.13
2018-05-21,151.0,154.5,152.06,151.0,10296.95,1.37,0.91,151.052,150.242,151.189,14642.93,12707.0,12592.66
2018-05-18,151.4,152.19,150.69,148.05,9927.22,-0.72,-0.48,149.554,150.026,151.739,15213.8,12782.33,13017.88
2018-05-17,154.0,154.87,151.41,150.58,15222.83,-3.68,-2.37,149.172,149.688,152.06,15308.76,12729.32,13449.63
2018-05-16,145.41,160.0,155.09,144.68,30079.66,9.08,6.22,149.276,149.248,152.32,13952.4,12630.41,13390.12
2018-05-15,144.59,146.59,146.01,143.81,7688.0,1.44,1.0,148.458,148.737,152.524,9747.63,10493.57,12500.64
2018-05-14,148.75,148.75,144.57,144.01,13151.31,-4.21,-2.83,149.432,149.136,153.294,10771.06,10941.86,12643.57
2018-05-11,151.99,152.76,148.78,148.68,10402.0,-3.15,-2.07,150.498,149.789,154.126,10350.86,11440.9,12576.7
2018-05-10,151.5,152.78,151.93,150.61,8441.01,0.93,0.62,150.204,150.803,154.807,10149.87,11661.57,13032.63
2018-05-09,151.0,153.1,151.0,150.0,9055.83,0.12,0.08,149.22,151.326,155.52,11308.41,11989.3,13359.29
2018-05-08,151.0,153.0,150.88,150.0,12805.16,0.98,0.65,149.016,151.616,156.21,11239.5,12289.64,13832.69
2018-05-07,147.11,150.37,149.9,146.67,11050.31,2.59,1.76,148.84,152.135,157.131,11112.66,12478.32,14149.32
2018-05-04,147.7,148.9,147.31,146.2,9397.04,0.3,0.2,149.08,153.451,158.236,12530.93,13253.42,14896.74
2018-05-03,149.4,149.89,147.01,142.14,14233.73,-2.97,-1.98,151.402,154.431,159.461,13173.26,14169.94,15881.33
2018-05-02,150.01,151.98,149.98,149.12,8711.26,-0.02,-0.01,153.432,155.392,160.504,12670.18,14149.84,16152.43
2018-04-27,151.5,153.78,150.0,149.8,12170.97,-1.1,-0.73,154.216,156.31,161.218,13339.79,14507.71,16645.11
2018-04-26,155.24,156.68,151.1,150.6,18141.66,-7.82,-4.92,155.43,157.452,162.032,13843.98,14345.27,17707.01
2018-04-25,156.01,160.44,158.92,155.16,12608.7,1.76,1.12,157.822,158.462,162.642,13975.91,13712.5,17874.28
2018-04-24,153.9,157.75,157.16,153.0,11718.3,3.26,2.12,157.46,158.81,162.623,15166.61,14403.69,18194.31
2018-04-23,155.01,157.51,153.9,151.5,12059.31,-2.17,-1.39,157.352,159.714,162.445,15629.5,14729.29,19085.53
2018-04-20,160.33,163.0,156.07,155.88,14691.93,-6.99,-4.29,158.404,160.804,163.05,15675.64,15375.75,19201.96
2018-04-19,156.0,164.66,163.06,155.2,18801.3,5.95,3.79,159.474,162.127,163.591,14846.56,15820.33,19951.23
2018-04-18,157.8,158.99,157.11,149.0,18562.19,0.49,0.31,159.102,163.02,164.209,13449.09,16540.05,20910.62
2018-04-17,158.8,160.9,156.62,156.58,14032.79,-2.54,-1.6,160.16,164.49,164.626,13640.77,17592.72,20759.04
2018-04-16,160.0,160.6,159.16,158.0,12289.98,-2.26,-1.4,162.076,165.616,165.106,13829.07,18155.01,20858.99
2018-04-13,163.96,164.87,161.42,161.18,10546.52,0.22,0.14,163.204,166.125,165.502,15075.85,18782.52,21593.55
2018-04-12,161.2,163.98,161.2,161.1,11813.99,-1.2,-0.74,164.78,166.612,165.981,16794.1,21068.76,22534.89
2018-04-11,166.38,167.3,162.4,161.61,19520.58,-3.8,-2.29,166.938,166.822,166.821,19631.01,22036.06,23491.34
2018-04-10,164.0,168.0,166.2,163.52,14974.27,1.4,0.85,168.82,166.435,167.535,21544.67,21984.93,23740.37
2018-04-09,168.0,168.0,164.8,160.0,18523.9,-4.5,-2.66,169.156,165.175,168.01,22480.96,23441.78,24288.13
2018-04-04,171.9,175.89,169.3,169.1,19137.74,-2.69,-1.56,169.046,165.295,168.382,22489.18,23028.17,24311.33
2018-04-03,168.0,177.0,171.99,166.88,25998.55,0.18,0.1,168.444,165.055,168.467,25343.42,24082.13,24420.37
2018-04-02,170.0,177.77,171.81,170.0,29088.89,3.93,2.34,166.706,165.398,168.627,24441.12,25281.19,24864.62
2018-03-30,164.25,169.0,167.88,164.25,19655.71,3.63,2.21,164.05,164.761,168.794,22425.18,23925.37,25114.96
2018-03-29,166.35,168.5,164.25,161.54,18565.01,-2.04,-1.23,161.194,164.595,168.689,24402.61,23562.96,25368.17
2018-03-28,160.0,172.38,166.29,159.0,33408.94,2.99,1.83,161.544,164.879,169.027,23567.16,24404.59,25955.95
2018-03-27,161.0,165.35,163.3,161.0,21487.05,4.77,3.01,161.666,165.35,169.161,22820.84,24001.03,25306.52
2018-03-26,149.9,158.91,158.53,148.58,19009.21,4.93,3.21,164.09,166.82,169.414,26121.25,24946.61,25962.95
2018-03-23,159.12,162.45,153.6,150.5,29542.82,-12.4,-7.47,165.472,168.634,169.832,25425.55,25495.82,26886.54
2018-03-22,168.32,169.2,166.0,165.11,14387.8,-0.9,-0.54,167.996,170.844,169.738,22723.32,25134.48,26110.51
2018-03-21,175.43,175.9,166.9,166.0,29677.33,-8.52,-4.86,168.214,171.469,169.156,25242.02,25594.5,26203.83
