date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2017-10-27,6.12,6.17,6.08,6.05,165439.48,-0.1,-1.62,6.114,6.091,6.039,188213.62,218285.71,152741.17
2017-10-26,6.03,6.38,6.18,6.03,252263.64,0.1,1.65,6.166,6.086,6.04,255938.24,207235.74,152088.62
2017-10-25,6.06,6.11,6.08,6.03,91690.59,0.02,0.33,6.15,6.07,6.042,262531.52,190578.08,145663.32
2017-10-24,6.14,6.14,6.06,6.03,160284.81,-0.11,-1.78,6.15,6.071,6.053,307976.72,195043.21,146334.07
2017-10-23,6.3,6.3,6.17,6.15,271389.59,-0.17,-2.68,6.116,6.068,6.066,286580.71,186978.74,143053.32
2017-10-20,6.29,6.4,6.34,6.21,504062.59,0.24,3.93,6.068,6.047,6.073,248357.79,166437.18,133491.35
2017-10-19,6.0,6.22,6.1,5.93,285230.03,0.02,0.33,6.006,6.003,6.072,158533.23,123598.18,115631.58
2017-10-18,5.89,6.3,6.08,5.88,318916.56,0.19,3.23,5.99,5.98,6.086,118624.63,106027.19,111144.33
2017-10-17,5.91,5.92,5.89,5.87,53304.78,-0.04,-0.68,5.992,5.97,6.099,82109.7,80742.94,99445.61
2017-10-16,6.05,6.05,5.93,5.92,80275.0,-0.1,-1.66,6.02,5.983,6.121,87376.77,83128.31,105024.77
2017-10-13,6.01,6.04,6.03,5.98,54939.8,0.01,0.17,6.026,5.987,6.145,84516.56,87196.62,105495.7
2017-10-12,6.06,6.1,6.02,5.99,85687.0,-0.07,-1.15,6.0,5.994,6.165,88663.12,96941.5,109623.25
2017-10-11,6.03,6.14,6.09,6.0,136341.94,0.06,0.99,5.97,6.014,6.185,93429.76,100748.57,114337.52
2017-10-10,5.98,6.03,6.03,5.93,79640.12,0.07,1.17,5.948,6.035,6.204,79376.17,97624.94,115280.37
2017-10-09,5.95,5.99,5.96,5.95,65973.93,0.06,1.02,5.946,6.063,6.225,78879.85,99127.91,116661.13
2017-09-29,5.88,5.91,5.9,5.85,75672.6,0.03,0.51,5.948,6.099,6.249,89876.69,100545.52,121491.41
2017-09-28,5.98,5.99,5.87,5.84,109520.2,-0.11,-1.84,5.988,6.14,6.279,105219.87,107664.98,128242.54
2017-09-27,6.01,6.02,5.98,5.97,66074.0,-0.04,-0.66,6.058,6.191,6.314,108067.39,116261.48,138421.68
2017-09-26,5.97,6.04,6.02,5.95,77158.5,0.05,0.84,6.122,6.227,6.341,115873.71,118148.27,144850.24
2017-09-25,6.08,6.09,5.97,5.95,120958.15,-0.13,-2.13,6.18,6.258,6.366,119375.97,126921.23,158003.95
2017-09-22,6.21,6.22,6.1,6.09,152388.52,-0.12,-1.93,6.25,6.303,6.388,111214.35,123794.77,161401.12
2017-09-21,6.3,6.31,6.22,6.21,123757.76,-0.08,-1.27,6.292,6.335,6.403,110110.09,122305.0,159600.33
2017-09-20,6.32,6.34,6.3,6.27,105105.6,-0.01,-0.16,6.324,6.355,6.407,124455.56,127926.46,157804.86
2017-09-19,6.31,6.36,6.31,6.28,94669.8,-0.01,-0.16,6.332,6.372,6.41,120422.84,132935.81,157584.98
2017-09-18,6.31,6.33,6.32,6.28,80150.09,0.01,0.16,6.336,6.386,6.414,134466.49,134194.35,158212.37
2017-09-15,6.34,6.35,6.31,6.29,146867.22,-0.07,-1.1,6.356,6.398,6.42,136375.19,142437.3,160818.45
2017-09-14,6.32,6.48,6.38,6.3,195485.11,0.04,0.63,6.378,6.418,6.428,134499.9,148820.09,164296.5
2017-09-13,6.33,6.35,6.34,6.3,84941.99,0.01,0.16,6.386,6.437,6.43,131397.35,160581.89,162499.79
2017-09-12,6.41,6.43,6.33,6.31,164888.02,-0.09,-1.4,6.412,6.454,6.428,145448.77,171552.2,163001.11
2017-09-11,6.41,6.43,6.42,6.39,89693.6,0.0,0.0,6.436,6.473,6.429,133922.21,189086.68,160008.06
2017-09-08,6.41,6.46,6.42,6.38,137490.78,0.0,0.0,6.44,6.473,6.424,148499.4,199007.48,160146.05
2017-09-07,6.42,6.53,6.42,6.41,179972.38,-0.05,-0.77,6.458,6.47,6.415,163140.29,196895.67,162415.65
2017-09-06,6.45,6.5,6.47,6.38,155199.06,0.02,0.31,6.488,6.458,6.414,189766.42,187683.27,161325.7
2017-09-05,6.47,6.47,6.45,6.41,107255.22,0.01,0.15,6.496,6.447,6.414,197655.64,182234.15,161253.13
2017-09-04,6.52,6.53,6.44,6.4,162579.58,-0.07,-1.07,6.51,6.441,6.419,244251.14,182230.39,163928.89
2017-09-01,6.59,6.59,6.51,6.48,210695.2,-0.06,-0.91,6.506,6.441,6.428,249515.55,179199.61,163956.38
2017-08-31,6.5,6.65,6.57,6.47,313103.06,0.06,0.92,6.482,6.438,6.434,230651.05,179772.91,168536.0
2017-08-30,6.47,6.54,6.51,6.46,194645.12,-0.01,-0.15,6.428,6.422,6.444,185600.11,164417.69,176761.24
2017-08-29,6.42,6.68,6.52,6.38,340232.75,0.1,1.56,6.398,6.402,6.449,166812.66,154450.02,182012.94
2017-08-28,6.4,6.47,6.42,6.33,188901.62,0.03,0.47,6.372,6.385,6.451,120209.63,130929.44,175871.48
2017-08-25,6.28,6.4,6.39,6.27,116372.72,0.09,1.43,6.376,6.375,6.453,108883.66,121284.62,172742.6
2017-08-24,6.37,6.4,6.3,6.28,87848.34,-0.06,-0.94,6.394,6.359,6.457,128894.77,127935.63,173954.05
2017-08-23,6.39,6.4,6.36,6.32,100707.88,-0.03,-0.47,6.416,6.369,6.469,143235.27,134968.14,182602.52
