,funds,stock_count,total_assets
306,2085.640000000005,1820,11640.640000000005
307,1585.350000000005,1918,11376.740000000005
308,1304.5100000000048,1974,11204.120000000006
309,2927.8850000000048,1649,11164.640000000007
310,4111.085000000005,1417,11337.785000000003
311,5742.235000000004,1094,11266.935000000005
312,7122.625000000004,827,11398.215000000004
313,7908.600000000004,678,11485.050000000005
314,8335.635000000004,595,11396.910000000003
315,7386.585000000004,780,11387.985000000004
316,8113.555000000004,641,11465.985000000004
317,6013.555000000004,1041,11478.805000000004
318,4844.095000000004,1260,11572.495000000003
319,4359.045000000004,1349,11711.095000000005
320,5900.330000000004,1068,11758.310000000003
321,6848.690000000003,900,11929.190000000002
322,5945.050000000003,1052,12199.190000000002
323,5039.470000000003,1208,12051.910000000003
324,4137.790000000003,1364,12021.710000000003
325,3451.9900000000025,1484,11933.050000000003
326,5701.180000000002,1082,11754.970000000001
327,6705.730000000002,897,11576.440000000002
328,7635.230000000002,728,11639.230000000003
329,8236.910000000002,619,11653.79
330,5981.690000000002,1021,11709.500000000002
331,4480.040000000003,1303,11418.515000000003
332,3318.6000000000026,1527,11236.095000000003
333,5057.400000000003,1191,11220.825000000004
334,3745.595000000003,1444,11232.735000000004
335,3370.475000000003,1516,11268.835000000003
336,2540.635000000003,1680,11041.435000000005
337,2024.605000000003,1783,10957.435000000003
338,4486.970000000003,1292,10966.350000000004
339,3480.300000000003,1489,11089.090000000004
340,3130.470000000003,1558,11029.530000000002
341,2473.320000000003,1688,11006.160000000003
342,3984.4000000000033,1392,11090.560000000005
343,2959.300000000003,1596,10979.200000000004
344,4674.140000000003,1252,10915.360000000002
345,5682.0350000000035,1049,10890.320000000003
346,4500.855000000003,1285,10932.280000000002
347,3505.635000000003,1479,11092.905000000002
348,2870.010000000003,1604,11026.350000000002
349,5232.075000000003,1133,10914.070000000003
350,4526.650000000002,1278,10744.120000000003
351,3683.6200000000026,1452,10718.560000000001
352,4937.500000000003,1194,10740.340000000002
353,3979.140000000003,1388,10835.860000000002
354,3038.200000000003,1576,10926.080000000004
355,3984.780000000003,1388,10973.360000000002
356,5802.7800000000025,1028,10994.180000000002
357,6500.680000000002,888,10927.360000000002
358,5691.370000000003,1047,11020.600000000002
359,6757.930000000002,845,11219.530000000002
360,5067.8650000000025,1166,11206.855000000003
361,3573.7350000000024,1455,11096.085000000003
362,2811.5400000000022,1602,11117.910000000003
363,4085.4150000000022,1365,11422.290000000003
364,5385.140000000002,1120,11326.740000000002
365,6702.350000000002,871,11309.940000000002
366,7231.220000000002,769,11218.485000000002
367,8269.410000000002,572,11283.850000000002
368,8611.815000000002,509,11378.230000000003
369,9338.785000000002,370,11273.885000000002
370,7976.545000000002,628,11292.385000000002
371,6487.345000000002,920,11179.345000000001
372,7405.515000000002,733,11004.545000000002
373,6552.1150000000025,903,11085.175000000003
374,4962.940000000002,1218,11107.750000000002
375,5659.840000000002,1080,11113.840000000002
376,6959.360000000002,818,11016.640000000003
377,7911.920000000003,629,11082.080000000002
378,8698.090000000004,475,11122.965000000004
379,9379.855000000003,346,11208.465000000004
380,7079.6550000000025,780,11213.655000000002
381,5880.205000000003,1010,11147.355000000003
382,6411.465000000003,909,11192.805000000004
383,7365.165000000003,722,11047.365000000002
384,5464.995000000003,1109,10910.185000000003
385,6230.175000000003,953,10904.640000000003
386,6827.975000000003,831,10899.875000000004
387,7549.945000000003,685,10937.270000000004
388,8230.835000000003,548,10954.395000000002
389,6090.075000000003,984,10921.515000000003
390,4864.995000000003,1233,10931.355000000003
391,3965.8950000000027,1418,10857.375000000002
392,5537.255000000003,1096,10885.735000000002
393,6960.580000000004,807,10935.055000000004
394,5084.740000000003,1191,10902.775000000003
395,4499.740000000003,1311,10890.865000000003
396,3537.3800000000033,1507,10936.750000000004
397,2993.060000000003,1619,10861.400000000001
398,4742.720000000003,1256,10796.640000000003
399,3466.780000000003,1518,10859.440000000002
400,2976.780000000003,1618,10904.980000000003
401,2094.7900000000027,1796,10993.970000000003
402,1657.6150000000027,1883,11119.690000000004
403,1305.7150000000029,1952,11260.915
404,1147.4600000000028,1983,11270.675000000003
405,1009.6250000000027,2010,11270.675000000003
406,3827.275000000003,1465,11401.325000000003
407,4652.485000000002,1306,11430.625000000002
408,3801.0850000000023,1471,11391.445000000003
409,3154.0750000000025,1597,11354.670000000002
410,2498.8750000000027,1723,11458.475000000002
411,2180.4100000000026,1786,11208.640000000003
412,1552.9100000000026,1911,11146.130000000001
413,2904.635000000003,1642,11155.685000000005
414,2536.145000000003,1713,11426.615000000002
415,4237.520000000003,1388,11503.700000000003
416,2990.300000000003,1622,11635.560000000003
417,4973.700000000003,1246,11546.350000000002
418,3737.0100000000025,1480,11558.810000000003
419,3298.7200000000025,1562,11647.610000000002
420,5378.840000000002,1171,11608.560000000001
421,4247.860000000002,1364,12240.900000000003
422,6510.460000000003,1004,12820.600000000002
423,7981.920000000003,768,12770.400000000001
424,5934.100000000003,1085,12943.200000000004
425,7836.280000000003,791,12954.050000000003
426,6610.510000000004,973,13163.665000000005
427,4748.650000000004,1259,12944.740000000005
428,4188.805000000004,1346,12850.315000000004
429,5810.475000000004,1089,12682.065000000004
430,4878.150000000004,1244,12360.810000000005
431,6212.400000000004,1019,12255.070000000003
432,6900.0800000000045,907,12469.060000000005
433,6151.865000000004,1024,12700.345000000005
434,5128.840000000004,1175,13089.465000000004
435,4447.740000000003,1273,13295.090000000002
436,6338.685000000003,1012,13670.625000000004
437,4945.895000000003,1209,13493.525000000005
438,3510.0750000000035,1415,13372.625000000004
439,5334.775000000003,1158,13556.575000000003
440,4361.6600000000035,1301,13214.965000000004
441,3272.6600000000035,1466,12948.260000000004
442,5067.635000000004,1203,13278.110000000004
443,4342.065000000004,1309,13302.170000000006
444,3717.845000000004,1401,13223.630000000005
445,5294.050000000004,1162,12957.440000000004
446,4334.290000000004,1306,13038.780000000002
447,6658.930000000004,958,13058.370000000003
448,7995.1600000000035,756,12996.100000000004
449,9314.530000000002,557,13007.440000000002
450,7872.565000000002,774,13015.795000000002
451,8406.365000000002,689,12733.285
452,7044.395000000001,911,12633.380000000001
453,6225.780000000002,1044,12651.600000000002
454,5205.180000000002,1212,12568.080000000002
455,4490.300000000002,1340,11974.2
456,3521.045000000002,1521,11666.000000000004
457,2665.775000000002,1674,12023.435000000001
458,4505.055000000002,1342,11939.735000000002
459,3876.240000000002,1453,12107.485000000002
460,2975.845000000002,1610,12209.195
461,5759.845000000003,1130,12313.845000000005
462,5128.855000000003,1244,12014.395000000004
463,4387.835000000004,1378,12008.175000000003
464,3835.3350000000037,1478,12001.285000000003
465,5420.955000000004,1202,12326.445000000003
466,6249.330000000004,1061,12482.705000000004
467,7462.080000000004,851,12376.605000000003
468,5352.210000000004,1208,12491.490000000003
469,4597.480000000004,1350,11772.730000000003
470,4136.110000000004,1441,11441.980000000005
471,3530.5900000000042,1557,11658.130000000005
472,5113.5400000000045,1252,11611.420000000004
473,6076.780000000004,1068,11667.760000000004
474,5466.280000000004,1179,11950.780000000004
475,6194.485000000004,1050,12121.735000000004
476,5503.355000000004,1172,12142.735000000004
477,4538.435000000004,1344,12078.275000000003
478,5400.065000000004,1190,12058.115000000003
479,4209.395000000004,1403,12052.165000000005
480,5975.885000000004,1085,12003.060000000003
481,4569.395000000004,1356,11607.035000000003
482,6634.220000000005,957,11586.695000000005
483,4886.635000000005,1300,11510.135000000006
484,4174.685000000005,1445,11269.635000000006
485,5353.205000000005,1201,11154.035000000005
486,4133.365000000005,1457,11075.970000000005
487,3408.7400000000052,1612,10944.840000000004
488,5474.975000000006,1195,11396.200000000006
489,6459.8750000000055,994,11330.475000000006
490,5040.290000000005,1287,11275.805000000008
491,4036.985000000005,1498,11159.975000000006
492,5756.370000000005,1151,11459.575000000004
493,5168.310000000005,1272,11350.230000000003
494,6490.360000000004,998,11305.710000000003
495,5596.740000000004,1180,11390.540000000005
496,4073.680000000004,1488,11431.840000000004
